Year,MexState,CommodityGroup,Mode,TradeType,TradeValue,Weight,WeightLb
2000,Nayarit,Textiles & Apparel,Truck,Export,3497624.0,,
2000,Nayarit,Transportation Equipment,Truck,Export,1126860.0,,
2000,Nayarit,Vegetable Products,Rail,Export,431857.0,,
2000,Nayarit,Vegetable Products,Truck,Export,81893.0,,
2000,Nayarit,Wood & Wood Products,Truck,Export,1963329.0,,
2000,Nuevo Leon,Animal or Vegetable Fats & Oils,Rail,Export,11300394.0,,
2000,Nuevo Leon,Animal or Vegetable Fats & Oils,Truck,Export,7303685.0,,
2000,Nuevo Leon,Arms & Ammunition,Truck,Export,76254.0,,
2000,Nuevo Leon,Base Metals & Articles,Other/Unknown,Export,10004.0,,
2000,Nuevo Leon,Base Metals & Articles,Rail,Export,105394295.0,,
2000,Nuevo Leon,Base Metals & Articles,Truck,Export,1358602832.0,,
2000,Nuevo Leon,Chemical Products,Other/Unknown,Export,32400.0,,
2000,Nuevo Leon,Chemical Products,Rail,Export,81952778.0,,
2000,Nuevo Leon,Chemical Products,Truck,Export,404571552.0,,
2000,Nuevo Leon,"Foodstuffs, Beverages & Tobacco",Other/Unknown,Export,17490.0,,
2000,Nuevo Leon,"Foodstuffs, Beverages & Tobacco",Rail,Export,10655801.0,,
2000,Nuevo Leon,"Foodstuffs, Beverages & Tobacco",Truck,Export,82300105.0,,
2000,Nuevo Leon,"Footwear, Headgear & Umbrellas",Truck,Export,26053808.0,,
2000,Nuevo Leon,Live Animals & Animal Products,Rail,Export,3783510.0,,
2000,Nuevo Leon,Live Animals & Animal Products,Truck,Export,490093289.0,,
2000,Nuevo Leon,Machinery & Electrical Equipment,Other/Unknown,Export,16394.0,,
2000,Nuevo Leon,Machinery & Electrical Equipment,Rail,Export,29833949.0,,
2000,Nuevo Leon,Machinery & Electrical Equipment,Truck,Export,4935011906.0,,
2000,Nuevo Leon,Mineral Products,Rail,Export,80333316.0,,
2000,Nuevo Leon,Mineral Products,Truck,Export,479155689.0,,
2000,Nuevo Leon,Miscellaneous Manufactured Articles,Rail,Export,866071.0,,
2000,Nuevo Leon,Miscellaneous Manufactured Articles,Truck,Export,138316889.0,,
2000,Nuevo Leon,"Optical, Medical & Precision Instruments",Rail,Export,489683.0,,
2000,Nuevo Leon,"Optical, Medical & Precision Instruments",Truck,Export,212352244.0,,
2000,Nuevo Leon,Plastics & Rubber,Other/Unknown,Export,119110.0,,
2000,Nuevo Leon,Plastics & Rubber,Rail,Export,77180082.0,,
2000,Nuevo Leon,Plastics & Rubber,Truck,Export,1172414211.0,,
2000,Nuevo Leon,Precious Metals & Stones,Truck,Export,5664380.0,,
2000,Nuevo Leon,"Pulp, Paper & Paperboard",Other/Unknown,Export,26949.0,,
2000,Nuevo Leon,"Pulp, Paper & Paperboard",Rail,Export,101958156.0,,
2000,Nuevo Leon,"Pulp, Paper & Paperboard",Truck,Export,470056243.0,,
2000,Nuevo Leon,"Raw Hides, Skins & Leather",Rail,Export,320688.0,,
2000,Nuevo Leon,"Raw Hides, Skins & Leather",Truck,Export,24131460.0,,
2000,Nuevo Leon,Special Classification Provisions,Other/Unknown,Export,6167202.0,,
2000,Nuevo Leon,Special Classification Provisions,Rail,Export,9733726.0,,
2000,Nuevo Leon,Special Classification Provisions,Truck,Export,297876186.0,,
2000,Nuevo Leon,"Stone, Ceramic & Glass Products",Rail,Export,1399855.0,,
2000,Nuevo Leon,"Stone, Ceramic & Glass Products",Truck,Export,137922925.0,,
2000,Nuevo Leon,Textiles & Apparel,Other/Unknown,Export,1829878.0,,
2000,Nuevo Leon,Textiles & Apparel,Rail,Export,1656363.0,,
2000,Nuevo Leon,Textiles & Apparel,Truck,Export,312201484.0,,
2000,Nuevo Leon,Transportation Equipment,Other/Unknown,Export,585552.0,,
2000,Nuevo Leon,Transportation Equipment,Rail,Export,18119544.0,,
2000,Nuevo Leon,Transportation Equipment,Truck,Export,489060942.0,,
2000,Nuevo Leon,Vegetable Products,Rail,Export,521858300.0,,
2000,Nuevo Leon,Vegetable Products,Truck,Export,140278432.0,,
2000,Nuevo Leon,Wood & Wood Products,Rail,Export,1574977.0,,
2000,Nuevo Leon,Wood & Wood Products,Truck,Export,25939514.0,,
2000,Nuevo Leon,Works of Art & Antiques,Truck,Export,1397692.0,,
2000,Oaxaca,Base Metals & Articles,Rail,Export,23488.0,,
2000,Oaxaca,Base Metals & Articles,Truck,Export,1336991.0,,
2000,Oaxaca,Chemical Products,Truck,Export,587823.0,,
2000,Oaxaca,"Foodstuffs, Beverages & Tobacco",Truck,Export,58041.0,,
2000,Oaxaca,Live Animals & Animal Products,Truck,Export,4560.0,,
2000,Oaxaca,Machinery & Electrical Equipment,Truck,Export,22327056.0,,
2000,Oaxaca,Mineral Products,Truck,Export,1150669.0,,
2000,Oaxaca,Miscellaneous Manufactured Articles,Truck,Export,86317.0,,
2000,Oaxaca,"Optical, Medical & Precision Instruments",Truck,Export,706427.0,,
2000,Oaxaca,Plastics & Rubber,Truck,Export,7358983.0,,
2000,Oaxaca,Precious Metals & Stones,Truck,Export,333544.0,,
2000,Oaxaca,"Pulp, Paper & Paperboard",Other/Unknown,Export,1306090.0,,
2000,Oaxaca,"Pulp, Paper & Paperboard",Rail,Export,14324218.0,,
2000,Oaxaca,"Pulp, Paper & Paperboard",Truck,Export,5380078.0,,
2000,Oaxaca,Special Classification Provisions,Rail,Export,18012083.0,,
2000,Oaxaca,Special Classification Provisions,Truck,Export,4866429.0,,
2000,Oaxaca,"Stone, Ceramic & Glass Products",Truck,Export,56083.0,,
2000,Oaxaca,Textiles & Apparel,Truck,Export,11124797.0,,
2000,Oaxaca,Transportation Equipment,Truck,Export,1480786.0,,
2000,Oaxaca,Vegetable Products,Rail,Export,11031408.0,,
2000,Oaxaca,Vegetable Products,Truck,Export,39968.0,,
2000,Oaxaca,Wood & Wood Products,Rail,Export,1025622.0,,
2000,Oaxaca,Wood & Wood Products,Truck,Export,1642404.0,,
2000,Puebla,Animal or Vegetable Fats & Oils,Rail,Export,29256.0,,
2000,Puebla,Animal or Vegetable Fats & Oils,Truck,Export,124044.0,,
2000,Puebla,Base Metals & Articles,Rail,Export,52221930.0,,
2000,Puebla,Base Metals & Articles,Truck,Export,94503572.0,,
2000,Puebla,Chemical Products,Rail,Export,4226458.0,,
2000,Puebla,Chemical Products,Truck,Export,62438321.0,,
2000,Puebla,"Foodstuffs, Beverages & Tobacco",Rail,Export,15028034.0,,
2000,Puebla,"Foodstuffs, Beverages & Tobacco",Truck,Export,1971235.0,,
2000,Puebla,"Footwear, Headgear & Umbrellas",Truck,Export,1240839.0,,
2000,Puebla,Live Animals & Animal Products,Rail,Export,100800.0,,
2000,Puebla,Live Animals & Animal Products,Truck,Export,31511116.0,,
2000,Puebla,Machinery & Electrical Equipment,Rail,Export,6752939.0,,
2000,Puebla,Machinery & Electrical Equipment,Truck,Export,889994321.0,,
2000,Puebla,Mineral Products,Rail,Export,2277312.0,,
2000,Puebla,Mineral Products,Truck,Export,5860369.0,,
2000,Puebla,Miscellaneous Manufactured Articles,Other/Unknown,Export,274482.0,,
2000,Puebla,Miscellaneous Manufactured Articles,Rail,Export,69479.0,,
2000,Puebla,Miscellaneous Manufactured Articles,Truck,Export,27014556.0,,
2000,Puebla,"Optical, Medical & Precision Instruments",Rail,Export,1091770.0,,
2000,Puebla,"Optical, Medical & Precision Instruments",Truck,Export,14417906.0,,
2000,Puebla,Plastics & Rubber,Other/Unknown,Export,38502.0,,
2000,Puebla,Plastics & Rubber,Rail,Export,3609924.0,,
2000,Puebla,Plastics & Rubber,Truck,Export,220063992.0,,
2000,Puebla,Precious Metals & Stones,Truck,Export,53751.0,,
2000,Puebla,"Pulp, Paper & Paperboard",Rail,Export,25746289.0,,
2000,Puebla,"Pulp, Paper & Paperboard",Truck,Export,41609438.0,,
2000,Puebla,"Raw Hides, Skins & Leather",Truck,Export,15246569.0,,
2000,Puebla,Special Classification Provisions,Other/Unknown,Export,10000.0,,
2000,Puebla,Special Classification Provisions,Rail,Export,1380410.0,,
2000,Puebla,Special Classification Provisions,Truck,Export,25201662.0,,
2000,Puebla,"Stone, Ceramic & Glass Products",Rail,Export,14136.0,,
2000,Puebla,"Stone, Ceramic & Glass Products",Truck,Export,8424740.0,,
2000,Puebla,Textiles & Apparel,Other/Unknown,Export,41596.0,,
2000,Puebla,Textiles & Apparel,Rail,Export,8071680.0,,
2000,Puebla,Textiles & Apparel,Truck,Export,873429001.0,,
2000,Puebla,Transportation Equipment,Rail,Export,868794.0,,
2000,Puebla,Transportation Equipment,Truck,Export,245030116.0,,
2000,Puebla,Vegetable Products,Rail,Export,17870404.0,,
2000,Puebla,Vegetable Products,Truck,Export,2984981.0,,
2000,Puebla,Wood & Wood Products,Truck,Export,493864.0,,
2000,Queretaro,Animal or Vegetable Fats & Oils,Rail,Export,5017146.0,,
2000,Queretaro,Animal or Vegetable Fats & Oils,Truck,Export,500626.0,,
2000,Queretaro,Base Metals & Articles,Rail,Export,90992712.0,,
2000,Queretaro,Base Metals & Articles,Truck,Export,155065162.0,,
2000,Queretaro,Chemical Products,Rail,Export,12822031.0,,
2000,Queretaro,Chemical Products,Truck,Export,242227507.0,,
2000,Queretaro,"Foodstuffs, Beverages & Tobacco",Rail,Export,24198656.0,,
2000,Queretaro,"Foodstuffs, Beverages & Tobacco",Truck,Export,16965115.0,,
2000,Queretaro,"Footwear, Headgear & Umbrellas",Truck,Export,364804.0,,
2000,Queretaro,Live Animals & Animal Products,Rail,Export,3501850.0,,
2000,Queretaro,Live Animals & Animal Products,Truck,Export,7412426.0,,
2000,Queretaro,Machinery & Electrical Equipment,Other/Unknown,Export,213020.0,,
2000,Queretaro,Machinery & Electrical Equipment,Rail,Export,3655725.0,,
2000,Queretaro,Machinery & Electrical Equipment,Truck,Export,455008552.0,,
2000,Queretaro,Mineral Products,Rail,Export,3666260.0,,
2000,Queretaro,Mineral Products,Truck,Export,5479669.0,,
2000,Queretaro,Miscellaneous Manufactured Articles,Other/Unknown,Export,238154.0,,
2000,Queretaro,Miscellaneous Manufactured Articles,Truck,Export,6326118.0,,
2000,Queretaro,"Optical, Medical & Precision Instruments",Rail,Export,101748.0,,
2000,Queretaro,"Optical, Medical & Precision Instruments",Truck,Export,14940142.0,,
2000,Queretaro,Plastics & Rubber,Other/Unknown,Export,126954.0,,
2000,Queretaro,Plastics & Rubber,Rail,Export,14630561.0,,
2000,Queretaro,Plastics & Rubber,Truck,Export,217463575.0,,
2000,Queretaro,Precious Metals & Stones,Truck,Export,115761.0,,
2000,Queretaro,"Pulp, Paper & Paperboard",Other/Unknown,Export,848860.0,,
2000,Queretaro,"Pulp, Paper & Paperboard",Rail,Export,35595907.0,,
2000,Queretaro,"Pulp, Paper & Paperboard",Truck,Export,41713840.0,,
2000,Queretaro,"Raw Hides, Skins & Leather",Other/Unknown,Export,78062.0,,
2000,Queretaro,"Raw Hides, Skins & Leather",Truck,Export,2375879.0,,
2000,Queretaro,Special Classification Provisions,Other/Unknown,Export,1489537.0,,
2000,Queretaro,Special Classification Provisions,Rail,Export,5182863.0,,
2000,Queretaro,Special Classification Provisions,Truck,Export,49397697.0,,
2000,Queretaro,"Stone, Ceramic & Glass Products",Rail,Export,728995.0,,
2000,Queretaro,"Stone, Ceramic & Glass Products",Truck,Export,65295976.0,,
2000,Queretaro,Textiles & Apparel,Other/Unknown,Export,5535352.0,,
2000,Queretaro,Textiles & Apparel,Rail,Export,334637.0,,
2000,Queretaro,Textiles & Apparel,Truck,Export,151707103.0,,
2000,Queretaro,Transportation Equipment,Rail,Export,3182892.0,,
2000,Queretaro,Transportation Equipment,Truck,Export,298174245.0,,
2000,Queretaro,Vegetable Products,Rail,Export,71908704.0,,
2000,Queretaro,Vegetable Products,Truck,Export,36340421.0,,
2000,Queretaro,Wood & Wood Products,Truck,Export,640689.0,,
2000,Quintana Roo,Base Metals & Articles,Truck,Export,1449437.0,,
2000,Quintana Roo,Chemical Products,Rail,Export,2714309.0,,
2000,Quintana Roo,Chemical Products,Truck,Export,8587469.0,,
2000,Quintana Roo,"Foodstuffs, Beverages & Tobacco",Rail,Export,115328.0,,
2000,Quintana Roo,"Foodstuffs, Beverages & Tobacco",Truck,Export,713105.0,,
2000,Quintana Roo,"Footwear, Headgear & Umbrellas",Truck,Export,23630.0,,
2000,Quintana Roo,Live Animals & Animal Products,Truck,Export,814752.0,,
2000,Quintana Roo,Machinery & Electrical Equipment,Rail,Export,21789.0,,
2000,Quintana Roo,Machinery & Electrical Equipment,Truck,Export,5030717.0,,
2000,Quintana Roo,Mineral Products,Rail,Export,2670481.0,,
2000,Quintana Roo,Mineral Products,Truck,Export,1814336.0,,
2000,Quintana Roo,Miscellaneous Manufactured Articles,Truck,Export,389701.0,,
2000,Quintana Roo,"Optical, Medical & Precision Instruments",Other/Unknown,Export,10000.0,,
2000,Quintana Roo,"Optical, Medical & Precision Instruments",Truck,Export,55926.0,,
2000,Quintana Roo,Plastics & Rubber,Rail,Export,70567.0,,
2000,Quintana Roo,Plastics & Rubber,Truck,Export,3139432.0,,
2000,Quintana Roo,"Pulp, Paper & Paperboard",Rail,Export,2019774.0,,
2000,Quintana Roo,"Pulp, Paper & Paperboard",Truck,Export,7481287.0,,
2000,Quintana Roo,Special Classification Provisions,Other/Unknown,Export,232052.0,,
2000,Quintana Roo,Special Classification Provisions,Rail,Export,9918.0,,
2000,Quintana Roo,Special Classification Provisions,Truck,Export,192741.0,,
2000,Quintana Roo,"Stone, Ceramic & Glass Products",Truck,Export,393409.0,,
2000,Quintana Roo,Textiles & Apparel,Other/Unknown,Export,31040.0,,
2000,Quintana Roo,Textiles & Apparel,Truck,Export,23041811.0,,
2000,Quintana Roo,Transportation Equipment,Other/Unknown,Export,14000000.0,,
2000,Quintana Roo,Transportation Equipment,Truck,Export,5374749.0,,
2000,Quintana Roo,Vegetable Products,Rail,Export,1317773.0,,
2000,Quintana Roo,Vegetable Products,Truck,Export,56280.0,,
2000,San Luis Potosi,Animal or Vegetable Fats & Oils,Rail,Export,3790763.0,,
2000,San Luis Potosi,Animal or Vegetable Fats & Oils,Truck,Export,470701.0,,
2000,San Luis Potosi,Arms & Ammunition,Truck,Export,3600.0,,
2000,San Luis Potosi,Base Metals & Articles,Other/Unknown,Export,205710.0,,
2000,San Luis Potosi,Base Metals & Articles,Rail,Export,118287806.0,,
2000,San Luis Potosi,Base Metals & Articles,Truck,Export,128592496.0,,
2000,San Luis Potosi,Chemical Products,Rail,Export,23434588.0,,
2000,San Luis Potosi,Chemical Products,Truck,Export,56683252.0,,
2000,San Luis Potosi,"Foodstuffs, Beverages & Tobacco",Rail,Export,1858140.0,,
2000,San Luis Potosi,"Foodstuffs, Beverages & Tobacco",Truck,Export,1244043.0,,
2000,San Luis Potosi,"Footwear, Headgear & Umbrellas",Truck,Export,758737.0,,
2000,San Luis Potosi,Live Animals & Animal Products,Truck,Export,873079.0,,
2000,San Luis Potosi,Machinery & Electrical Equipment,Rail,Export,1365134.0,,
2000,San Luis Potosi,Machinery & Electrical Equipment,Truck,Export,565718672.0,,
2000,San Luis Potosi,Mineral Products,Rail,Export,3895.0,,
2000,San Luis Potosi,Mineral Products,Truck,Export,1680278.0,,
2000,San Luis Potosi,Miscellaneous Manufactured Articles,Rail,Export,11976.0,,
2000,San Luis Potosi,Miscellaneous Manufactured Articles,Truck,Export,11029681.0,,
2000,San Luis Potosi,"Optical, Medical & Precision Instruments",Rail,Export,558000.0,,
2000,San Luis Potosi,"Optical, Medical & Precision Instruments",Truck,Export,21562161.0,,
2000,San Luis Potosi,Plastics & Rubber,Other/Unknown,Export,24204.0,,
2000,San Luis Potosi,Plastics & Rubber,Rail,Export,14692172.0,,
2000,San Luis Potosi,Plastics & Rubber,Truck,Export,156496176.0,,
2000,San Luis Potosi,Precious Metals & Stones,Other/Unknown,Export,197850.0,,
2000,San Luis Potosi,Precious Metals & Stones,Truck,Export,43711.0,,
2000,San Luis Potosi,"Pulp, Paper & Paperboard",Rail,Export,10108148.0,,
2000,San Luis Potosi,"Pulp, Paper & Paperboard",Truck,Export,27643220.0,,
2000,San Luis Potosi,"Raw Hides, Skins & Leather",Rail,Export,206500.0,,
2000,San Luis Potosi,"Raw Hides, Skins & Leather",Truck,Export,963961.0,,
2000,San Luis Potosi,Special Classification Provisions,Other/Unknown,Export,20306.0,,
2000,San Luis Potosi,Special Classification Provisions,Rail,Export,28077491.0,,
2000,San Luis Potosi,Special Classification Provisions,Truck,Export,15605504.0,,
2000,San Luis Potosi,"Stone, Ceramic & Glass Products",Rail,Export,105230.0,,
2000,San Luis Potosi,"Stone, Ceramic & Glass Products",Truck,Export,40857793.0,,
2000,San Luis Potosi,Textiles & Apparel,Rail,Export,246184.0,,
2000,San Luis Potosi,Textiles & Apparel,Truck,Export,114212006.0,,
2000,San Luis Potosi,Transportation Equipment,Rail,Export,2931154.0,,
2000,San Luis Potosi,Transportation Equipment,Truck,Export,65107668.0,,
2000,San Luis Potosi,Vegetable Products,Rail,Export,2550008.0,,
2000,San Luis Potosi,Vegetable Products,Truck,Export,766679.0,,
2000,San Luis Potosi,Wood & Wood Products,Rail,Export,1163416.0,,
2000,San Luis Potosi,Wood & Wood Products,Truck,Export,1287916.0,,
2000,Sinaloa,Animal or Vegetable Fats & Oils,Rail,Export,10640.0,,
2000,Sinaloa,Animal or Vegetable Fats & Oils,Truck,Export,1188654.0,,
2000,Sinaloa,Arms & Ammunition,Truck,Export,11478.0,,
2000,Sinaloa,Base Metals & Articles,Rail,Export,100137.0,,
2000,Sinaloa,Base Metals & Articles,Truck,Export,7045052.0,,
2000,Sinaloa,Chemical Products,Rail,Export,4679380.0,,
2000,Sinaloa,Chemical Products,Truck,Export,13173906.0,,
2000,Sinaloa,"Foodstuffs, Beverages & Tobacco",Rail,Export,5750786.0,,
2000,Sinaloa,"Foodstuffs, Beverages & Tobacco",Truck,Export,22658955.0,,
2000,Sinaloa,"Footwear, Headgear & Umbrellas",Truck,Export,979844.0,,
2000,Sinaloa,Live Animals & Animal Products,Rail,Export,72845.0,,
2000,Sinaloa,Live Animals & Animal Products,Truck,Export,38153382.0,,
2000,Sinaloa,Machinery & Electrical Equipment,Rail,Export,938133.0,,
2000,Sinaloa,Machinery & Electrical Equipment,Truck,Export,86715129.0,,
2000,Sinaloa,Mineral Products,Rail,Export,217157.0,,
2000,Sinaloa,Mineral Products,Truck,Export,4972778.0,,
2000,Sinaloa,Miscellaneous Manufactured Articles,Rail,Export,26933.0,,
2000,Sinaloa,Miscellaneous Manufactured Articles,Truck,Export,10890457.0,,
2000,Sinaloa,"Optical, Medical & Precision Instruments",Rail,Export,23540.0,,
2000,Sinaloa,"Optical, Medical & Precision Instruments",Truck,Export,3474553.0,,
2000,Sinaloa,Plastics & Rubber,Rail,Export,966641.0,,
2000,Sinaloa,Plastics & Rubber,Truck,Export,48267314.0,,
2000,Sinaloa,Precious Metals & Stones,Truck,Export,1554183.0,,
2000,Sinaloa,"Pulp, Paper & Paperboard",Rail,Export,12980652.0,,
2000,Sinaloa,"Pulp, Paper & Paperboard",Truck,Export,62707063.0,,
2000,Sinaloa,"Raw Hides, Skins & Leather",Truck,Export,297528.0,,
2000,Sinaloa,Special Classification Provisions,Other/Unknown,Export,2600.0,,
2000,Sinaloa,Special Classification Provisions,Rail,Export,395126.0,,
2000,Sinaloa,Special Classification Provisions,Truck,Export,8977055.0,,
2000,Sinaloa,"Stone, Ceramic & Glass Products",Truck,Export,788647.0,,
2000,Sinaloa,Textiles & Apparel,Rail,Export,132365.0,,
2000,Sinaloa,Textiles & Apparel,Truck,Export,23588476.0,,
2000,Sinaloa,Transportation Equipment,Other/Unknown,Export,9000.0,,
2000,Sinaloa,Transportation Equipment,Rail,Export,961449.0,,
2000,Sinaloa,Transportation Equipment,Truck,Export,10716366.0,,
2000,Sinaloa,Vegetable Products,Rail,Export,5571861.0,,
2000,Sinaloa,Vegetable Products,Truck,Export,50267282.0,,
2000,Sinaloa,Wood & Wood Products,Rail,Export,137462.0,,
2000,Sinaloa,Wood & Wood Products,Truck,Export,2040934.0,,
2000,Sinaloa,Works of Art & Antiques,Truck,Export,45518.0,,
2000,Sonora,Animal or Vegetable Fats & Oils,Rail,Export,17193015.0,,
2000,Sonora,Animal or Vegetable Fats & Oils,Truck,Export,2331353.0,,
2000,Sonora,Base Metals & Articles,Rail,Export,65083504.0,,
2000,Sonora,Base Metals & Articles,Truck,Export,1012996018.0,,
2000,Sonora,Chemical Products,Other/Unknown,Export,422048.0,,
2000,Sonora,Chemical Products,Rail,Export,9493862.0,,
2000,Sonora,Chemical Products,Truck,Export,96735527.0,,
2000,Sonora,"Foodstuffs, Beverages & Tobacco",Other/Unknown,Export,76995834.0,,
2000,Sonora,"Foodstuffs, Beverages & Tobacco",Rail,Export,5577266.0,,
2000,Sonora,"Foodstuffs, Beverages & Tobacco",Truck,Export,19010079.0,,
2000,Sonora,"Footwear, Headgear & Umbrellas",Truck,Export,1441013.0,,
2000,Sonora,Live Animals & Animal Products,Rail,Export,1111591.0,,
2000,Sonora,Live Animals & Animal Products,Truck,Export,147857429.0,,
2000,Sonora,Machinery & Electrical Equipment,Rail,Export,190062457.0,,
2000,Sonora,Machinery & Electrical Equipment,Truck,Export,4798648317.0,,
2000,Sonora,Mineral Products,Rail,Export,32999469.0,,
