Year,Month,CommodityGroup,Mode,TradeType,TradeValue,Weight,WeightLb
2007,2,Textiles & Apparel,Other/Unknown,Export,185939.0,,
2007,2,Textiles & Apparel,Other/Unknown,Import,6490.0,0.15,0.33
2007,2,Textiles & Apparel,Rail,Export,2868545.0,,
2007,2,Textiles & Apparel,Rail,Import,77510.0,16.26,35.85
2007,2,Textiles & Apparel,Truck,Export,324997850.0,,
2007,2,Textiles & Apparel,Truck,Import,439596475.0,55658.38,122705.58
2007,2,Textiles & Apparel,Vessel,Export,24982674.0,7927.24,17476.55
2007,2,Textiles & Apparel,Vessel,Import,48739296.0,6814.31,15022.96
2007,2,Transportation Equipment,Air,Export,17653072.0,234.56,517.12
2007,2,Transportation Equipment,Air,Import,4939298.0,412.23,908.81
2007,2,Transportation Equipment,Foreign Trade Zones (FTZs),Import,28174049.0,2375.77,5237.67
2007,2,Transportation Equipment,Other/Unknown,Export,27744064.0,,
2007,2,Transportation Equipment,Other/Unknown,Import,158364.0,41.34,91.14
2007,2,Transportation Equipment,Rail,Export,524998584.0,,
2007,2,Transportation Equipment,Rail,Import,1452800962.0,227706.95,502007.3
2007,2,Transportation Equipment,Truck,Export,574603668.0,,
2007,2,Transportation Equipment,Truck,Import,900116160.0,192795.54,425040.9
2007,2,Transportation Equipment,Vessel,Export,24572592.0,1124.94,2480.07
2007,2,Transportation Equipment,Vessel,Import,100799369.0,13142.08,28973.29
2007,2,Vegetable Products,Air,Export,252022.0,41.39,91.25
2007,2,Vegetable Products,Air,Import,2509928.0,437.66,964.87
2007,2,Vegetable Products,Other/Unknown,Import,2114.0,1.92,4.23
2007,2,Vegetable Products,Rail,Export,210874162.0,,
2007,2,Vegetable Products,Rail,Import,1852459.0,3081.18,6792.83
2007,2,Vegetable Products,Truck,Export,84765181.0,,
2007,2,Vegetable Products,Truck,Import,572495044.0,578295.42,1274921.65
2007,2,Vegetable Products,Vessel,Export,125478146.0,670641.06,1478508.69
2007,2,Vegetable Products,Vessel,Import,9157326.0,6037.0,13309.29
2007,2,Wood & Wood Products,Air,Export,60692.0,2.44,5.38
2007,2,Wood & Wood Products,Air,Import,14022.0,5.2,11.46
2007,2,Wood & Wood Products,Rail,Export,6188537.0,,
2007,2,Wood & Wood Products,Rail,Import,126600.0,384.34,847.32
2007,2,Wood & Wood Products,Truck,Export,36807732.0,,
2007,2,Wood & Wood Products,Truck,Import,23033393.0,20196.66,44525.96
2007,2,Wood & Wood Products,Vessel,Export,1067115.0,1991.17,4389.77
2007,2,Wood & Wood Products,Vessel,Import,799240.0,401.56,885.29
2007,2,Works of Art & Antiques,Air,Export,70188.0,2.06,4.54
2007,2,Works of Art & Antiques,Air,Import,407998.0,1.94,4.28
2007,2,Works of Art & Antiques,Truck,Export,2042212.0,,
2007,2,Works of Art & Antiques,Truck,Import,351050.0,28.77,63.43
2007,2,Works of Art & Antiques,Vessel,Import,2990.0,2.75,6.06
2007,3,Animal or Vegetable Fats & Oils,Air,Export,253780.0,3.28,7.23
2007,3,Animal or Vegetable Fats & Oils,Rail,Export,26121326.0,,
2007,3,Animal or Vegetable Fats & Oils,Rail,Import,2082642.0,2346.96,5174.15
2007,3,Animal or Vegetable Fats & Oils,Truck,Export,5658804.0,,
2007,3,Animal or Vegetable Fats & Oils,Truck,Import,2697307.0,2320.28,5115.34
2007,3,Animal or Vegetable Fats & Oils,Vessel,Export,5840639.0,11595.77,25564.27
2007,3,Arms & Ammunition,Air,Export,4650.0,0.01,0.02
2007,3,Arms & Ammunition,Truck,Export,2083711.0,,
2007,3,Arms & Ammunition,Truck,Import,2231867.0,212.81,469.17
2007,3,Base Metals & Articles,Air,Export,9314133.0,1128.06,2486.94
2007,3,Base Metals & Articles,Air,Import,3283621.0,136.23,300.34
2007,3,Base Metals & Articles,Foreign Trade Zones (FTZs),Import,6256108.0,740.65,1632.85
2007,3,Base Metals & Articles,Other/Unknown,Export,188756.0,,
2007,3,Base Metals & Articles,Rail,Export,133570048.0,,
2007,3,Base Metals & Articles,Rail,Import,128906622.0,102337.37,225615.01
2007,3,Base Metals & Articles,Truck,Export,771374680.0,,
2007,3,Base Metals & Articles,Truck,Import,584121279.0,268360.69,591633.34
2007,3,Base Metals & Articles,Vessel,Export,32928660.0,38245.92,84317.72
2007,3,Base Metals & Articles,Vessel,Import,47960528.0,72557.9,159962.6
2007,3,Chemical Products,Air,Export,70895856.0,533.13,1175.35
2007,3,Chemical Products,Air,Import,4564337.0,61.05,134.59
2007,3,Chemical Products,Other/Unknown,Export,1152549.0,,
2007,3,Chemical Products,Rail,Export,88697844.0,,
2007,3,Chemical Products,Rail,Import,23770388.0,72526.07,159892.42
2007,3,Chemical Products,Truck,Export,446091552.0,,
2007,3,Chemical Products,Truck,Import,159058419.0,105070.76,231641.1
2007,3,Chemical Products,Vessel,Export,294138112.0,504830.24,1112958.84
2007,3,Chemical Products,Vessel,Import,28730651.0,34828.19,76782.92
2007,3,"Foodstuffs, Beverages & Tobacco",Air,Export,511423.0,88.73,195.62
2007,3,"Foodstuffs, Beverages & Tobacco",Air,Import,172278.0,28.33,62.46
2007,3,"Foodstuffs, Beverages & Tobacco",Foreign Trade Zones (FTZs),Import,17958.0,13.98,30.82
2007,3,"Foodstuffs, Beverages & Tobacco",Other/Unknown,Export,2765577.0,,
2007,3,"Foodstuffs, Beverages & Tobacco",Other/Unknown,Import,60019.0,64.58,142.37
2007,3,"Foodstuffs, Beverages & Tobacco",Rail,Export,66237585.0,,
2007,3,"Foodstuffs, Beverages & Tobacco",Rail,Import,117101764.0,213764.46,471269.4
2007,3,"Foodstuffs, Beverages & Tobacco",Truck,Export,160694647.0,,
2007,3,"Foodstuffs, Beverages & Tobacco",Truck,Import,274052287.0,249309.36,549632.4
2007,3,"Foodstuffs, Beverages & Tobacco",Vessel,Export,4869745.0,16260.6,35848.44
2007,3,"Foodstuffs, Beverages & Tobacco",Vessel,Import,20927674.0,14792.3,32611.4
2007,3,"Footwear, Headgear & Umbrellas",Air,Export,670008.0,40.31,88.87
2007,3,"Footwear, Headgear & Umbrellas",Air,Import,759289.0,27.55,60.74
2007,3,"Footwear, Headgear & Umbrellas",Truck,Export,7021185.0,,
2007,3,"Footwear, Headgear & Umbrellas",Truck,Import,24490125.0,1618.11,3567.32
2007,3,"Footwear, Headgear & Umbrellas",Vessel,Export,121730.0,13.96,30.78
2007,3,"Footwear, Headgear & Umbrellas",Vessel,Import,5490.0,0.63,1.39
2007,3,Live Animals & Animal Products,Air,Export,2183265.0,211.06,465.31
2007,3,Live Animals & Animal Products,Air,Import,2997333.0,625.92,1379.92
2007,3,Live Animals & Animal Products,Other/Unknown,Import,105989.0,80.97,178.51
2007,3,Live Animals & Animal Products,Rail,Export,33123588.0,,
2007,3,Live Animals & Animal Products,Truck,Export,197588401.0,,
2007,3,Live Animals & Animal Products,Truck,Import,97125746.0,40274.7,88790.41
2007,3,Live Animals & Animal Products,Vessel,Export,1814087.0,502.68,1108.22
2007,3,Live Animals & Animal Products,Vessel,Import,3999009.0,1184.97,2612.41
2007,3,Machinery & Electrical Equipment,Air,Export,349673993.0,2138.3,4714.14
2007,3,Machinery & Electrical Equipment,Air,Import,197634250.0,4428.2,9762.5
2007,3,Machinery & Electrical Equipment,Foreign Trade Zones (FTZs),Import,22037392.0,3365.17,7418.92
2007,3,Machinery & Electrical Equipment,Other/Unknown,Export,2115732.0,,
2007,3,Machinery & Electrical Equipment,Other/Unknown,Import,50932.0,0.43,0.95
2007,3,Machinery & Electrical Equipment,Rail,Export,166278089.0,,
2007,3,Machinery & Electrical Equipment,Rail,Import,204202311.0,38860.77,85673.23
2007,3,Machinery & Electrical Equipment,Truck,Export,3398872422.0,,
2007,3,Machinery & Electrical Equipment,Truck,Import,6388419779.0,591149.31,1303259.59
2007,3,Machinery & Electrical Equipment,Vessel,Export,27914736.0,3451.17,7608.52
2007,3,Machinery & Electrical Equipment,Vessel,Import,8439185.0,1113.06,2453.87
2007,3,Mineral Products,Air,Export,765288.0,12.11,26.7
2007,3,Mineral Products,Pipeline,Export,49115799.0,,
2007,3,Mineral Products,Pipeline,Import,30989163.0,82522.9,181931.64
2007,3,Mineral Products,Rail,Export,67922431.0,,
2007,3,Mineral Products,Rail,Import,14464547.0,223986.94,493806.09
2007,3,Mineral Products,Truck,Export,99421081.0,,
2007,3,Mineral Products,Truck,Import,61252925.0,156044.1,344017.94
2007,3,Mineral Products,Vessel,Export,409854171.0,1057743.11,2331921.62
2007,3,Mineral Products,Vessel,Import,2808092331.0,10067461.07,22194926.02
2007,3,Miscellaneous Manufactured Articles,Air,Export,2236183.0,77.81,171.54
2007,3,Miscellaneous Manufactured Articles,Air,Import,1602992.0,92.73,204.43
2007,3,Miscellaneous Manufactured Articles,Other/Unknown,Export,182693.0,,
2007,3,Miscellaneous Manufactured Articles,Rail,Export,1111359.0,,
2007,3,Miscellaneous Manufactured Articles,Rail,Import,1452967.0,542.04,1194.99
2007,3,Miscellaneous Manufactured Articles,Truck,Export,170399362.0,,
2007,3,Miscellaneous Manufactured Articles,Truck,Import,587088533.0,103961.32,229195.21
2007,3,Miscellaneous Manufactured Articles,Vessel,Export,2714565.0,466.33,1028.08
2007,3,Miscellaneous Manufactured Articles,Vessel,Import,4073512.0,968.68,2135.57
2007,3,"Optical, Medical & Precision Instruments",Air,Export,64086155.0,425.41,937.87
2007,3,"Optical, Medical & Precision Instruments",Air,Import,21557806.0,402.4,887.14
2007,3,"Optical, Medical & Precision Instruments",Foreign Trade Zones (FTZs),Import,1090831.0,28.26,62.3
2007,3,"Optical, Medical & Precision Instruments",Mail (U.S. Postal Service),Export,55908.0,,
2007,3,"Optical, Medical & Precision Instruments",Other/Unknown,Export,327960.0,,
2007,3,"Optical, Medical & Precision Instruments",Other/Unknown,Import,9274.0,0.16,0.35
2007,3,"Optical, Medical & Precision Instruments",Rail,Export,6860868.0,,
2007,3,"Optical, Medical & Precision Instruments",Rail,Import,4687230.0,125.07,275.73
2007,3,"Optical, Medical & Precision Instruments",Truck,Export,248306872.0,,
2007,3,"Optical, Medical & Precision Instruments",Truck,Import,644479968.0,29311.5,64620.72
2007,3,"Optical, Medical & Precision Instruments",Vessel,Export,5999992.0,88.59,195.31
2007,3,"Optical, Medical & Precision Instruments",Vessel,Import,1115016.0,29.64,65.34
2007,3,Plastics & Rubber,Air,Export,3984372.0,189.9,418.66
2007,3,Plastics & Rubber,Air,Import,3417875.0,467.94,1031.63
2007,3,Plastics & Rubber,Foreign Trade Zones (FTZs),Import,429413.0,21.08,46.47
2007,3,Plastics & Rubber,Other/Unknown,Export,148666.0,,
2007,3,Plastics & Rubber,Rail,Export,142669969.0,,
2007,3,Plastics & Rubber,Rail,Import,52413287.0,39974.93,88129.53
2007,3,Plastics & Rubber,Truck,Export,866465260.0,,
2007,3,Plastics & Rubber,Truck,Import,268109605.0,97033.92,213922.92
2007,3,Plastics & Rubber,Vessel,Export,8033832.0,5979.26,13182.0
2007,3,Plastics & Rubber,Vessel,Import,11570548.0,8660.73,19093.62
2007,3,Precious Metals & Stones,Air,Export,34216850.0,48.45,106.81
2007,3,Precious Metals & Stones,Air,Import,41613957.0,22.39,49.36
2007,3,Precious Metals & Stones,Other/Unknown,Export,6131921.0,,
2007,3,Precious Metals & Stones,Other/Unknown,Import,651666.0,0.39,0.86
2007,3,Precious Metals & Stones,Truck,Export,22896191.0,,
2007,3,Precious Metals & Stones,Truck,Import,162690583.0,557.18,1228.37
2007,3,Precious Metals & Stones,Vessel,Export,338091.0,1.56,3.44
2007,3,"Pulp, Paper & Paperboard",Air,Export,3793291.0,226.55,499.46
2007,3,"Pulp, Paper & Paperboard",Air,Import,1334921.0,151.61,334.24
2007,3,"Pulp, Paper & Paperboard",Other/Unknown,Export,3753.0,,
2007,3,"Pulp, Paper & Paperboard",Rail,Export,85525910.0,,
2007,3,"Pulp, Paper & Paperboard",Rail,Import,2028222.0,2625.44,5788.1
2007,3,"Pulp, Paper & Paperboard",Truck,Export,241772293.0,,
2007,3,"Pulp, Paper & Paperboard",Truck,Import,99080301.0,48621.43,107191.78
2007,3,"Pulp, Paper & Paperboard",Vessel,Export,9904510.0,14205.67,31318.1
2007,3,"Pulp, Paper & Paperboard",Vessel,Import,1797476.0,2549.76,5621.25
2007,3,"Raw Hides, Skins & Leather",Air,Export,1398766.0,27.94,61.6
2007,3,"Raw Hides, Skins & Leather",Air,Import,538454.0,13.52,29.81
2007,3,"Raw Hides, Skins & Leather",Rail,Export,264302.0,,
2007,3,"Raw Hides, Skins & Leather",Truck,Export,49604020.0,,
2007,3,"Raw Hides, Skins & Leather",Truck,Import,14442948.0,1534.43,3382.84
2007,3,"Raw Hides, Skins & Leather",Vessel,Export,194079.0,6.64,14.64
2007,3,"Raw Hides, Skins & Leather",Vessel,Import,116666.0,14.14,31.17
2007,3,Special Classification Provisions,Air,Export,33279.0,1.44,3.17
2007,3,Special Classification Provisions,Air,Import,32107100.0,364.12,802.75
2007,3,Special Classification Provisions,Foreign Trade Zones (FTZs),Import,945647.0,26.65,58.75
2007,3,Special Classification Provisions,Other/Unknown,Export,322995038.0,,
2007,3,Special Classification Provisions,Other/Unknown,Import,180299083.0,1.33,2.93
2007,3,Special Classification Provisions,Rail,Export,69749.0,,
2007,3,Special Classification Provisions,Rail,Import,1001560.0,1872.13,4127.34
2007,3,Special Classification Provisions,Truck,Export,34549555.0,,
2007,3,Special Classification Provisions,Truck,Import,397704487.0,60610.79,133623.76
2007,3,Special Classification Provisions,Vessel,Export,6720.0,2.53,5.58
2007,3,Special Classification Provisions,Vessel,Import,3985943.0,857.33,1890.09
2007,3,"Stone, Ceramic & Glass Products",Air,Export,1279024.0,59.53,131.24
2007,3,"Stone, Ceramic & Glass Products",Air,Import,395419.0,28.25,62.28
2007,3,"Stone, Ceramic & Glass Products",Foreign Trade Zones (FTZs),Import,661015.0,86.64,191.01
2007,3,"Stone, Ceramic & Glass Products",Other/Unknown,Export,66058.0,,
2007,3,"Stone, Ceramic & Glass Products",Rail,Export,5906865.0,,
2007,3,"Stone, Ceramic & Glass Products",Rail,Import,9161525.0,17732.87,39094.24
2007,3,"Stone, Ceramic & Glass Products",Truck,Export,78842541.0,,
2007,3,"Stone, Ceramic & Glass Products",Truck,Import,186218985.0,226628.26,499629.19
2007,3,"Stone, Ceramic & Glass Products",Vessel,Export,465441.0,341.7,753.32
2007,3,"Stone, Ceramic & Glass Products",Vessel,Import,3450600.0,5701.72,12570.13
2007,3,Textiles & Apparel,Air,Export,4538353.0,243.25,536.27
2007,3,Textiles & Apparel,Air,Import,7318558.0,203.35,448.31
2007,3,Textiles & Apparel,Foreign Trade Zones (FTZs),Import,83054.0,4.94,10.89
2007,3,Textiles & Apparel,Other/Unknown,Export,142115.0,,
2007,3,Textiles & Apparel,Other/Unknown,Import,2761.0,0.07,0.15
2007,3,Textiles & Apparel,Rail,Export,4741547.0,,
2007,3,Textiles & Apparel,Rail,Import,86811.0,13.85,30.53
2007,3,Textiles & Apparel,Truck,Export,362064712.0,,
2007,3,Textiles & Apparel,Truck,Import,499716289.0,62801.91,138454.35
2007,3,Textiles & Apparel,Vessel,Export,26355569.0,8534.8,18815.99
2007,3,Textiles & Apparel,Vessel,Import,58776586.0,7865.29,17339.98
2007,3,Transportation Equipment,Air,Export,28381452.0,174.04,383.69
2007,3,Transportation Equipment,Air,Import,3938560.0,354.92,782.46
2007,3,Transportation Equipment,Foreign Trade Zones (FTZs),Import,31076931.0,2694.83,5941.08
2007,3,Transportation Equipment,Mail (U.S. Postal Service),Export,2938.0,,
2007,3,Transportation Equipment,Other/Unknown,Export,44374982.0,,
2007,3,Transportation Equipment,Other/Unknown,Import,4200.0,2.68,5.91
2007,3,Transportation Equipment,Rail,Export,548343694.0,,
2007,3,Transportation Equipment,Rail,Import,1709768443.0,280861.9,619193.76
2007,3,Transportation Equipment,Truck,Export,583050199.0,,
2007,3,Transportation Equipment,Truck,Import,1065746749.0,229323.93,505572.12
2007,3,Transportation Equipment,Vessel,Export,5151866.0,757.06,1669.03
2007,3,Transportation Equipment,Vessel,Import,212840171.0,26645.71,58743.67
2007,3,Vegetable Products,Air,Export,183717.0,9.97,21.98
2007,3,Vegetable Products,Air,Import,1250231.0,335.65,739.98
2007,3,Vegetable Products,Other/Unknown,Import,7196.0,3.51,7.74
2007,3,Vegetable Products,Rail,Export,291574300.0,,
2007,3,Vegetable Products,Rail,Import,5483841.0,7054.14,15551.7
2007,3,Vegetable Products,Truck,Export,96101961.0,,
2007,3,Vegetable Products,Truck,Import,626443112.0,695616.43,1533569.89
2007,3,Vegetable Products,Vessel,Export,164699696.0,868329.44,1914336.45
2007,3,Vegetable Products,Vessel,Import,15804324.0,11364.34,25054.05
2007,3,Wood & Wood Products,Air,Export,53328.0,20.25,44.64
2007,3,Wood & Wood Products,Air,Import,20222.0,1.66,3.66
2007,3,Wood & Wood Products,Rail,Export,6728421.0,,
2007,3,Wood & Wood Products,Rail,Import,161733.0,483.29,1065.47
2007,3,Wood & Wood Products,Truck,Export,41956107.0,,
2007,3,Wood & Wood Products,Truck,Import,26182683.0,23740.42,52338.6
2007,3,Wood & Wood Products,Vessel,Export,585460.0,1083.86,2389.5
2007,3,Wood & Wood Products,Vessel,Import,696608.0,229.88,506.8
2007,3,Works of Art & Antiques,Air,Export,2568007.0,2.33,5.14
2007,3,Works of Art & Antiques,Air,Import,3707358.0,9.66,21.3
2007,3,Works of Art & Antiques,Truck,Export,355650.0,,
2007,3,Works of Art & Antiques,Truck,Import,1241124.0,98.38,216.89
2007,3,Works of Art & Antiques,Vessel,Import,2200.0,1.56,3.44
2007,4,Animal or Vegetable Fats & Oils,Air,Export,234369.0,2.64,5.82
2007,4,Animal or Vegetable Fats & Oils,Rail,Export,24130695.0,,
2007,4,Animal or Vegetable Fats & Oils,Rail,Import,2345020.0,2591.03,5712.24
2007,4,Animal or Vegetable Fats & Oils,Truck,Export,4566612.0,,
2007,4,Animal or Vegetable Fats & Oils,Truck,Import,2549085.0,2009.61,4430.43
2007,4,Animal or Vegetable Fats & Oils,Vessel,Export,6634932.0,12302.94,27123.31
2007,4,Animal or Vegetable Fats & Oils,Vessel,Import,37201.0,26.15,57.65
2007,4,Arms & Ammunition,Air,Export,6105.0,0.26,0.57
2007,4,Arms & Ammunition,Air,Import,2800.0,0.08,0.18
2007,4,Arms & Ammunition,Truck,Export,1274116.0,,
2007,4,Arms & Ammunition,Truck,Import,2022266.0,199.25,439.27
2007,4,Base Metals & Articles,Air,Export,10144585.0,984.58,2170.62
2007,4,Base Metals & Articles,Air,Import,3545352.0,160.47,353.78
2007,4,Base Metals & Articles,Foreign Trade Zones (FTZs),Import,7021774.0,820.44,1808.76
2007,4,Base Metals & Articles,Other/Unknown,Export,190284.0,,
2007,4,Base Metals & Articles,Rail,Export,145558611.0,,
2007,4,Base Metals & Articles,Rail,Import,115360843.0,78629.82,173348.87
2007,4,Base Metals & Articles,Truck,Export,737248568.0,,
2007,4,Base Metals & Articles,Truck,Import,552612580.0,243708.09,537283.73
2007,4,Base Metals & Articles,Vessel,Export,25265721.0,44990.27,99186.45
2007,4,Base Metals & Articles,Vessel,Import,144288328.0,240423.16,530041.71
2007,4,Chemical Products,Air,Export,63026468.0,575.99,1269.84
2007,4,Chemical Products,Air,Import,4713181.0,81.27,179.17
2007,4,Chemical Products,Other/Unknown,Export,3533034.0,,
2007,4,Chemical Products,Rail,Export,85323321.0,,
2007,4,Chemical Products,Rail,Import,21547147.0,60339.91,133026.57
2007,4,Chemical Products,Truck,Export,410908480.0,,
2007,4,Chemical Products,Truck,Import,146671332.0,91394.93,201491.09
2007,4,Chemical Products,Vessel,Export,316116020.0,497192.9,1096121.41
2007,4,Chemical Products,Vessel,Import,21517536.0,25903.56,57107.51
2007,4,"Foodstuffs, Beverages & Tobacco",Air,Export,381689.0,45.94,101.28
2007,4,"Foodstuffs, Beverages & Tobacco",Air,Import,173270.0,16.0,35.27
2007,4,"Foodstuffs, Beverages & Tobacco",Other/Unknown,Export,6416192.0,,
2007,4,"Foodstuffs, Beverages & Tobacco",Rail,Export,64973133.0,,
2007,4,"Foodstuffs, Beverages & Tobacco",Rail,Import,119288310.0,219144.64,483130.66
2007,4,"Foodstuffs, Beverages & Tobacco",Truck,Export,144675160.0,,
2007,4,"Foodstuffs, Beverages & Tobacco",Truck,Import,249604655.0,238293.93,525347.56
2007,4,"Foodstuffs, Beverages & Tobacco",Vessel,Export,6206064.0,24073.19,53072.24
2007,4,"Foodstuffs, Beverages & Tobacco",Vessel,Import,18059659.0,24304.44,53582.05
2007,4,"Footwear, Headgear & Umbrellas",Air,Export,491633.0,30.72,67.73
2007,4,"Footwear, Headgear & Umbrellas",Air,Import,527013.0,32.11,70.79
2007,4,"Footwear, Headgear & Umbrellas",Truck,Export,5538771.0,,
2007,4,"Footwear, Headgear & Umbrellas",Truck,Import,20398959.0,1347.31,2970.31
2007,4,"Footwear, Headgear & Umbrellas",Vessel,Export,50728.0,20.57,45.35
2007,4,"Footwear, Headgear & Umbrellas",Vessel,Import,24565.0,13.91,30.67
2007,4,Live Animals & Animal Products,Air,Export,2913378.0,141.18,311.25
2007,4,Live Animals & Animal Products,Air,Import,4532937.0,798.24,1759.82
2007,4,Live Animals & Animal Products,Other/Unknown,Import,8334.0,6.12,13.49
2007,4,Live Animals & Animal Products,Rail,Export,23339469.0,,
2007,4,Live Animals & Animal Products,Truck,Export,196233565.0,,
2007,4,Live Animals & Animal Products,Truck,Import,87586354.0,33672.86,74235.86
